Date,number_sold,lag_1,lag_2,lag_3,lag_7,lag_14,lag_30,rolling_mean_7,rolling_std_7,rolling_min_7,rolling_max_7,rolling_median_7,rolling_mean_14,rolling_std_14,rolling_min_14,rolling_max_14,rolling_median_14,rolling_mean_30,rolling_std_30,rolling_min_30,rolling_max_30,rolling_median_30,exp_smooth_alpha_0.3,exp_smooth_alpha_0.5,exp_smooth_alpha_0.7,day_of_week,month,quarter,week_of_year,is_weekend,is_holiday,fourier_sin_weekly,fourier_cos_weekly,fourier_sin_monthly,fourier_cos_monthly,log_number_sold,boxcox_number_sold,boxcox_lambda
2010-01-11,834.0,832.0,817.0,812.0,796.0,828.6559731133517,828.6809947804728,820.7142857142857,10.123724409443758,808.0,834.0,817.0,828.6898944061436,9.66886986763396,811.0974343310935,845.9639584605986,828.8187232742822,828.7025168815223,11.045598694575581,805.47605893186,851.4665438919583,828.7943523634132,824.0638920398999,829.0927734375,832.0127524119,0,1,1,2,0,0,0.43388373911755845,-0.9009688679024189,0.8660254037844387,-0.4999999999999998,6.726233402358747,63.52909502343037,0.5261089299993803
2010-01-12,826.0,834.0,832.0,817.0,808.0,828.6559731133517,828.6809947804728,823.2857142857143,8.76216355725466,812.0,834.0,826.0,828.6898944061436,9.66886986763396,811.0974343310935,845.9639584605986,828.8187232742822,828.7025168815223,11.045598694575581,805.47605893186,851.4665438919583,828.7943523634132,824.6447244279299,827.54638671875,827.80382572357,1,1,1,2,0,0,-0.4338837391175562,-0.90096886790242,0.7431448254773945,-0.6691306063588579,6.716594773520978,63.198142177261566,0.5261089299993803
2010-01-13,822.0,826.0,834.0,832.0,812.0,828.6559731133517,828.6809947804728,824.7142857142857,7.5349525681374825,812.0,834.0,826.0,828.6898944061436,9.66886986763396,811.0974343310935,845.9639584605986,828.8187232742822,828.7025168815223,11.045598694575581,805.47605893186,851.4665438919583,828.7943523634132,823.8513070995509,824.773193359375,823.741147717071,2,1,1,2,0,0,-0.9749279121818235,-0.2225209339563148,0.5877852522924732,-0.8090169943749473,6.71174039505618,63.03209617554442,0.5261089299993803
2010-01-14,811.0,822.0,826.0,834.0,830.0,828.6559731133517,828.6809947804728,822.0,8.502100580780864,811.0,834.0,822.0,816.3571428571429,11.010431046818045,796.0,834.0,814.5,828.7025168815223,11.045598694575581,805.47605893186,851.4665438919583,828.7943523634132,819.9959149696856,817.8865966796875,814.8223443151213,3,1,1,2,0,0,-0.781831482468029,0.6234898018587346,0.40673664307580004,-0.913545457642601,6.698268054115413,62.57348467139688,0.5261089299993803
2010-01-15,836.0,811.0,822.0,826.0,812.0,801.0,828.6809947804728,825.4285714285714,8.616547914285842,811.0,836.0,826.0,818.8571428571429,11.211328090419101,796.0,836.0,817.5,828.7025168815223,11.045598694575581,805.47605893186,851.4665438919583,828.7943523634132,824.7971404787799,826.9432983398438,829.6467032945363,4,1,1,2,0,0,-4.898587196589413e-16,1.0,0.20791169081775931,-0.9781476007338057,6.728628613084702,63.61159787089696,0.5261089299993803
2010-01-16,841.0,836.0,811.0,822.0,817.0,810.0,828.6809947804728,828.8571428571429,9.326284996542551,811.0,841.0,832.0,821.0714285714286,12.255985626357,796.0,841.0,820.0,828.7025168815223,11.045598694575581,805.47605893186,851.4665438919583,828.7943523634132,829.6579983351459,833.9716491699219,837.5940109883609,5,1,1,2,1,0,0.7818314824680284,0.6234898018587354,5.66553889764798e-16,-1.0,6.734591659972948,63.81744672652154,0.5261089299993803
2010-01-17,818.0,841.0,836.0,811.0,832.0,818.0,828.6809947804728,826.8571428571429,9.920088873861268,811.0,841.0,826.0,821.0714285714286,12.255985626356999,796.0,841.0,820.0,828.7025168815223,11.045598694575581,805.47605893186,851.4665438919583,828.7943523634132,826.1605988346021,825.9858245849609,823.8782032965082,6,1,1,2,1,0,0.9749279121818237,-0.22252093395631387,-0.20791169081775907,-0.9781476007338057,6.706862336602747,62.86566682151287,0.5261089299993803
2010-01-18,827.0,818.0,841.0,836.0,834.0,796.0,828.6809947804728,825.8571428571429,9.493284414763513,811.0,841.0,826.0,823.2857142857143,10.144869015760566,808.0,841.0,824.0,828.7025168815223,11.045598694575581,805.47605893186,851.4665438919583,828.7943523634132,826.4124191842214,826.4929122924805,826.0634609889524,0,1,1,3,0,0,0.43388373911755707,-0.9009688679024196,-0.4067366430758002,-0.9135454576426009,6.717804695023691,63.23959409989114,0.5261089299993803
2010-01-19,822.0,827.0,818.0,841.0,826.0,808.0,828.6809947804728,825.2857142857143,9.587406706035724,811.0,841.0,822.0,824.2857142857143,9.23834069384271,811.0,841.0,824.0,828.7025168815223,11.045598694575581,805.47605893186,851.4665438919583,828.7943523634132,825.088693428955,824.2464561462402,823.2190382966858,1,1,1,3,0,0,-0.43388373911755757,-0.9009688679024194,-0.587785252292473,-0.8090169943749475,6.71174039505618,63.03209617554442,0.5261089299993803
2010-01-20,817.0,822.0,827.0,818.0,822.0,812.0,828.6809947804728,824.5714285714286,9.983660119803512,811.0,841.0,822.0,824.6428571428571,8.844749393664848,811.0,841.0,824.0,828.7025168815223,11.045598694575581,805.47605893186,851.4665438919583,828.7943523634132,822.6620854002686,820.6232280731201,818.8657114890058,2,1,1,3,0,0,-0.9749279121818235,-0.22252093395631506,-0.743144825477394,-0.6691306063588585,6.705639094860003,62.823999260782095,0.5261089299993803
2010-01-21,834.0,817.0,822.0,827.0,811.0,830.0,828.6809947804728,827.8571428571429,8.675557971822274,817.0,841.0,827.0,824.9285714285714,9.07480252216689,811.0,841.0,824.0,828.7025168815223,11.045598694575581,805.47605893186,851.4665438919583,828.7943523634132,826.0634597801879,827.3116140365601,829.4597134467017,3,1,1,3,0,0,-0.7818314824680302,0.6234898018587329,-0.8660254037844385,-0.5000000000000004,6.726233402358747,63.52909502343037,0.5261089299993803
2010-01-22,825.0,834.0,817.0,822.0,836.0,812.0,828.6809947804728,826.2857142857143,8.030553898602971,817.0,841.0,825.0,825.8571428571429,8.3397254396151,811.0,841.0,825.5,828.7025168815223,11.045598694575581,805.47605893186,851.4665438919583,828.7943523634132,825.7444218461316,826.15580701828,826.3379140340105,4,1,1,3,0,0,-7.347880794884119e-16,1.0,-0.9510565162951535,-0.30901699437494756,6.715383386334681,63.1566664660873,0.5261089299993803
2010-01-23,821.0,825.0,834.0,817.0,841.0,817.0,828.6809947804728,823.4285714285714,5.421047417431508,817.0,834.0,822.0,826.1428571428571,8.09635846588843,811.0,841.0,825.5,828.7025168815223,11.045598694575581,805.47605893186,851.4665438919583,828.7943523634132,824.3210952922921,823.57790350914,822.6013742102032,5,1,1,3,1,0,0.7818314824680271,0.6234898018587369,-0.9945218953682733,-0.10452846326765423,6.710523109452428,62.99052488379906,0.5261089299993803
2010-01-24,840.0,821.0,825.0,834.0,818.0,832.0,828.6809947804728,826.5714285714286,7.3844845618971915,817.0,840.0,825.0,826.7142857142857,8.745844494293696,811.0,841.0,825.5,828.7025168815223,11.045598694575581,805.47605893186,851.4665438919583,828.7943523634132,829.0247667046044,831.78895175457,834.780412263061,6,1,1,3,1,0,0.9749279121818238,-0.22252093395631362,-0.9945218953682734,0.10452846326765299,6.733401891837359,63.776323450068624,0.5261089299993803
2010-01-25,812.0,840.0,821.0,825.0,827.0,834.0,828.6809947804728,824.4285714285714,8.957951660909076,812.0,840.0,822.0,825.1428571428571,9.257098765327093,811.0,841.0,823.5,828.7025168815223,11.045598694575581,805.47605893186,851.4665438919583,828.7943523634132,823.9173366932231,821.894475877285,818.8341236789183,0,1,1,4,0,0,0.4338837391175589,-0.9009688679024188,-0.9510565162951536,0.30901699437494723,6.699500340161678,62.61529794471611,0.5261089299993803
2010-01-26,835.0,812.0,840.0,821.0,822.0,826.0,828.6809947804728,826.2857142857143,9.587406706035724,812.0,840.0,825.0,825.7857142857143,9.600435789428456,811.0,841.0,823.5,828.7025168815223,11.045598694575581,805.47605893186,851.4665438919583,828.7943523634132,827.2421356852561,828.4472379386425,830.1502371036755,1,1,1,4,0,0,-0.43388373911755734,-0.9009688679024195,-0.8660254037844386,0.5000000000000001,6.727431724850855,63.57035815296402,0.5261089299993803
2010-01-27,833.0,835.0,812.0,840.0,817.0,822.0,828.6809947804728,828.5714285714286,8.989790127172729,812.0,840.0,833.0,826.5714285714286,9.70798114744686,811.0,841.0,826.0,828.7025168815223,11.045598694575581,805.47605893186,851.4665438919583,828.7943523634132,828.9694949796792,830.7236189693213,832.1450711311027,2,1,1,4,0,0,-0.9749279121818242,-0.22252093395631184,-0.743144825477394,0.6691306063588585,6.725033642166843,63.487808440909994,0.5261089299993803
2010-01-28,833.0,833.0,835.0,812.0,834.0,811.0,828.6809947804728,828.4285714285714,8.909980645435814,812.0,840.0,833.0,828.1428571428571,8.79819090866447,812.0,841.0,830.0,828.7025168815223,11.045598694575581,805.47605893186,851.4665438919583,828.7943523634132,830.1786464857754,831.8618094846606,832.7435213393308,3,1,1,4,0,0,-0.7818314824680304,0.6234898018587328,-0.5877852522924734,0.8090169943749473,6.725033642166843,63.487808440909994,0.5261089299993803
2010-01-29,833.0,833.0,833.0,835.0,825.0,836.0,828.6809947804728,829.5714285714286,8.909980645435814,812.0,840.0,833.0,827.9285714285714,8.639314504174555,812.0,841.0,830.0,828.7025168815223,11.045598694575581,805.47605893186,851.4665438919583,828.7943523634132,831.0250525400427,832.4309047423303,832.9230564017992,4,1,1,4,0,0,-9.797174393178826e-16,1.0,-0.40673664307580015,0.913545457642601,6.725033642166843,63.487808440909994,0.5261089299993803
2010-01-30,840.0,833.0,833.0,833.0,821.0,841.0,828.6809947804728,832.2857142857143,8.77845228327841,812.0,840.0,833.0,827.8571428571429,8.534444017853627,812.0,840.0,830.0,823.2,11.77115117564973,796.0,841.0,823.5,833.7175367780299,836.2154523711652,837.8769169205398,5,1,1,4,1,0,0.7818314824680291,0.6234898018587344,-0.20791169081775898,0.9781476007338057,6.733401891837359,63.776323450068624,0.5261089299993803
2010-01-31,826.0,840.0,833.0,833.0,840.0,818.0,801.0,830.2857142857143,8.378787599208675,812.0,840.0,833.0,828.4285714285714,8.112726208286103,812.0,840.0,830.0,824.0333333333333,11.031721936710012,796.0,841.0,825.5,831.4022757446209,831.1077261855826,829.5630750761619,6,1,1,4,1,0,0.9749279121818246,-0.22252093395630992,-1.133107779529596e-15,1.0,6.716594773520978,63.198142177261566,0.5261089299993803
2010-02-01,835.0,826.0,840.0,833.0,812.0,827.0,810.0,833.5714285714286,3.8491981672307087,826.0,840.0,833.0,829.0,8.272156395316244,812.0,840.0,833.0,824.8666666666667,10.883422664258191,796.0,841.0,826.0,832.4815930212345,833.0538630927913,833.3689225228486,0,2,1,5,0,0,0.4338837391175591,-0.9009688679024187,0.2079116908177585,0.9781476007338058,6.727431724850855,63.57035815296402,0.5261089299993803
2010-02-02,822.0,835.0,826.0,840.0,835.0,822.0,818.0,831.7142857142857,5.495824017620384,822.0,840.0,833.0,829.0,8.272156395316244,812.0,840.0,833.0,825.0,10.82281540696936,796.0,841.0,826.0,829.3371151148641,827.5269315463956,825.4106767568546,1,2,1,5,0,0,-0.4338837391175571,-0.9009688679024196,0.4067366430757997,0.9135454576426011,6.71174039505618,63.03209617554442,0.5261089299993803
2010-02-03,833.0,822.0,835.0,826.0,833.0,817.0,796.0,831.7142857142857,5.495824017620384,822.0,840.0,833.0,830.1428571428571,7.614433126420817,812.0,840.0,833.0,826.2333333333333,9.471653616038871,808.0,841.0,826.5,830.4359805804048,830.2634657731978,830.7232030270563,2,2,1,5,0,0,-0.9749279121818234,-0.22252093395631553,0.5877852522924729,0.8090169943749476,6.725033642166843,63.487808440909994,0.5261089299993803
2010-02-04,835.0,833.0,822.0,835.0,833.0,834.0,808.0,832.0,5.606119105813881,822.0,840.0,833.0,830.2142857142857,7.654863733307745,812.0,840.0,833.0,827.1333333333333,8.965613321029533,811.0,841.0,828.5,831.8051864062834,832.6317328865989,833.7169609081169,3,2,1,5,0,0,-0.7818314824680284,0.6234898018587354,0.7431448254773942,0.6691306063588582,6.727431724850855,63.57035815296402,0.5261089299993803
2010-02-05,843.0,835.0,833.0,822.0,833.0,825.0,812.0,833.4285714285714,6.821335077893327,822.0,843.0,835.0,831.5,8.165694791539263,812.0,843.0,833.0,828.1666666666666,8.948308344163282,811.0,843.0,831.0,835.1636304843983,837.8158664432995,840.215088272435,4,2,1,5,0,0,-1.2246467991473533e-15,1.0,0.8660254037844384,0.5000000000000004,6.736966958001855,63.899623822453634,0.5261089299993803
2010-02-06,833.0,843.0,835.0,833.0,840.0,821.0,830.0,832.4285714285714,6.275966467568228,822.0,843.0,833.0,832.3571428571429,7.630831660883019,812.0,843.0,833.0,828.2666666666667,8.98492564737677,811.0,843.0,832.5,834.5145413390787,835.4079332216497,835.1645264817305,5,2,1,5,1,0,0.781831482468029,0.6234898018587345,0.9510565162951535,0.30901699437494773,6.725033642166843,63.487808440909994,0.5261089299993803
2010-02-07,839.0,833.0,843.0,835.0,826.0,840.0,812.0,834.2857142857143,6.016982768186483,822.0,843.0,835.0,832.2857142857143,7.563337995399455,812.0,843.0,833.0,829.1666666666666,8.656725067188452,811.0,843.0,833.0,835.8601789373552,837.2039666108249,837.8493579445192,6,2,1,5,1,0,0.9749279121818238,-0.22252093395631314,0.9945218953682733,0.10452846326765347,6.732210706467206,63.73517696711888,0.5261089299993803
2010-02-08,839.0,839.0,833.0,843.0,835.0,812.0,817.0,834.8571428571429,6.243363823832046,822.0,843.0,835.0,834.2142857142857,5.226014206811528,822.0,843.0,834.0,829.9,8.525843066817497,811.0,843.0,833.0,836.8021252561487,838.1019833054124,838.6548073833558,0,2,1,6,0,0,0.43388373911755934,-0.9009688679024186,0.9945218953682734,-0.10452846326765287,6.732210706467206,63.73517696711888,0.5261089299993803
2010-02-09,855.0,839.0,839.0,833.0,822.0,835.0,832.0,839.5714285714286,7.148569144683887,833.0,855.0,839.0,835.6428571428571,7.489107736832042,822.0,855.0,834.0,830.6666666666666,9.641346148518657,811.0,855.0,833.0,842.261487679304,846.5509916527062,850.0964422150067,1,2,1,6,0,0,-0.4338837391175569,-0.9009688679024197,0.9510565162951536,-0.3090169943749471,6.75110146893676,64.39075846851654,0.5261089299993803
2010-02-10,840.0,855.0,839.0,839.0,833.0,833.0,834.0,840.5714285714286,6.630172220498453,833.0,855.0,839.0,836.1428571428571,7.529533687488251,822.0,855.0,835.0,830.8666666666667,9.769794720918595,811.0,855.0,833.0,841.5830413755127,843.2754958263531,843.028932664502,2,2,1,6,0,0,-0.9749279121818233,-0.22252093395631578,0.8660254037844392,-0.4999999999999992,6.733401891837359,63.776323450068624,0.5261089299993803
2010-02-11,849.0,840.0,855.0,839.0,835.0,833.0,826.0,842.5714285714286,6.758214955722783,833.0,855.0,840.0,837.2857142857143,8.154127538760193,822.0,855.0,837.0,831.6333333333333,10.248522928804045,811.0,855.0,833.0,843.8081289628587,846.1377479131766,847.2086797993506,3,2,1,6,0,0,-0.7818314824680307,0.6234898018587324,0.7431448254773952,-0.6691306063588571,6.744059186311348,64.14560235838547,0.5261089299993803
2010-02-12,845.0,849.0,840.0,855.0,843.0,833.0,822.0,842.8571428571429,6.812353724323637,833.0,855.0,840.0,838.1428571428571,8.288176973920164,822.0,855.0,839.0,832.4,10.358893119762683,811.0,855.0,833.5,844.1656902740011,845.5688739565883,845.6626039398052,4,2,1,6,0,0,-1.4695761589768238e-15,1.0,0.5877852522924734,-0.8090169943749472,6.739336627357174,63.98170857875707,0.5261089299993803
2010-02-13,861.0,845.0,849.0,840.0,833.0,840.0,811.0,846.8571428571429,7.9718893876021175,839.0,861.0,845.0,839.6428571428571,10.174247201756453,822.0,861.0,839.0,834.0666666666667,10.794854741444597,812.0,861.0,834.5,849.2159831918007,853.2844369782941,856.3987811819416,5,2,1,6,1,0,0.7818314824680289,0.6234898018587347,0.40673664307580104,-0.9135454576426005,6.7580945044277305,64.63510064528633,0.5261089299993803
2010-02-14,853.0,861.0,845.0,849.0,839.0,826.0,836.0,848.8571428571429,7.49149177264394,839.0,861.0,849.0,841.5714285714286,9.962173355206366,822.0,861.0,839.5,834.6333333333333,11.315132443865702,812.0,861.0,834.5,850.3511882342603,853.1422184891471,854.0196343545824,6,2,1,6,1,0,0.9749279121818255,-0.22252093395630598,0.20791169081776084,-0.9781476007338054,6.748759547491679,64.30913061851754,0.5261089299993803
2010-02-15,844.0,853.0,861.0,845.0,839.0,835.0,841.0,849.5714285714286,6.715805299167519,840.0,861.0,849.0,842.2142857142857,9.806547167425382,822.0,861.0,841.5,834.7333333333333,11.384004372607889,812.0,861.0,834.5,848.4458317639821,848.5711092445736,847.0058903063748,0,2,1,7,0,0,0.43388373911755956,-0.9009688679024185,3.6739403974420594e-16,-1.0,6.738152494595957,63.940677722893035,0.5261089299993803
2010-02-16,842.0,844.0,853.0,861.0,855.0,822.0,818.0,847.7142857142857,6.755194524306794,840.0,861.0,845.0,843.6428571428571,8.058776430142506,833.0,861.0,842.5,835.5333333333333,11.01736003869449,812.0,861.0,835.0,846.5120822347875,845.2855546222868,843.5017670919125,1,2,1,7,0,0,-0.4338837391175567,-0.9009688679024198,-0.2079116908177584,-0.9781476007338058,6.7357800142423265,63.85854683713673,0.5261089299993803
2010-02-17,846.0,842.0,844.0,853.0,840.0,833.0,827.0,848.5714285714286,6.0676458804558004,842.0,861.0,846.0,844.5714285714286,7.509178057686527,833.0,861.0,843.5,836.1666666666666,11.054662163791146,812.0,861.0,835.0,846.3584575643512,845.6427773111434,845.2505301275737,2,2,1,7,0,0,-0.9749279121818233,-0.222520933956316,-0.4067366430758004,-0.9135454576426009,6.740519359606223,64.02271643023,0.5261089299993803
2010-02-18,843.0,846.0,842.0,844.0,849.0,835.0,822.0,847.7142857142857,6.36315927180574,842.0,861.0,845.0,845.1428571428571,7.049388452271616,833.0,861.0,843.5,836.8666666666667,10.797324771545135,812.0,861.0,837.0,845.3509202950457,844.3213886555717,843.6751590382721,3,2,1,7,0,0,-0.7818314824680308,0.6234898018587323,-0.5877852522924728,-0.8090169943749477,6.736966958001855,63.899623822453634,0.5261089299993803
2010-02-19,843.0,843.0,846.0,842.0,845.0,843.0,817.0,847.4285714285714,6.521549834579044,842.0,861.0,844.0,845.1428571428571,7.049388452271616,833.0,861.0,843.5,837.7333333333333,10.194551921928147,812.0,861.0,839.0,844.645644206532,843.6606943277859,843.2025477114815,4,2,1,7,0,0,-1.7145055188062944e-15,1.0,-0.7431448254773936,-0.6691306063588589,6.736966958001855,63.899623822453634,0.5261089299993803
2010-02-20,849.0,843.0,843.0,846.0,861.0,833.0,834.0,845.7142857142857,3.6922422809485957,842.0,853.0,844.0,846.2857142857143,6.238458731685156,839.0,861.0,844.5,838.2333333333333,10.365594799892362,812.0,861.0,839.5,845.9519509445724,846.330347163893,847.2607643134445,5,2,1,7,1,0,0.7818314824680287,0.6234898018587349,-0.8660254037844387,-0.49999999999999983,6.744059186311348,64.14560235838547,0.5261089299993803
2010-02-21,858.0,849.0,843.0,843.0,853.0,839.0,825.0,846.4285714285714,5.205962045225314,842.0,858.0,844.0,847.6428571428571,6.564048651090084,839.0,861.0,845.5,839.3333333333334,10.649986958781792,812.0,861.0,840.0,849.5663656612006,852.1651735819464,854.7782292940333,6,2,1,7,1,0,0.974927912181824,-0.22252093395631267,-0.9510565162951534,-0.30901699437494784,6.754604099487962,64.51303077354552,0.5261089299993803
2010-02-22,870.0,858.0,849.0,843.0,844.0,839.0,821.0,850.1428571428571,9.5831484749991,842.0,870.0,846.0,849.8571428571429,8.279554360481201,840.0,870.0,847.5,840.9666666666667,11.441105230216568,812.0,870.0,840.0,855.6964559628404,861.0825867909732,865.43346878821,0,2,1,8,0,0,0.43388373911755335,-0.9009688679024214,-0.9945218953682734,-0.10452846326765272,6.76849321164863,65.00010600375353,0.5261089299993803
2010-02-23,855.0,870.0,858.0,849.0,842.0,855.0,840.0,852.0,9.071147352221454,843.0,870.0,849.0,849.8571428571429,8.279554360481201,840.0,870.0,847.5,841.4666666666667,11.712481471585013,812.0,870.0,841.0,855.4875191739883,858.0412933954866,858.130040636463,1,2,1,8,0,0,-0.43388373911755646,-0.9009688679024199,-0.9945218953682733,0.10452846326765362,6.75110146893676,64.39075846851654,0.5261089299993803
2010-02-24,837.0,855.0,870.0,858.0,846.0,840.0,812.0,850.7142857142857,10.374615803065888,837.0,870.0,849.0,849.6428571428571,8.565771943006178,837.0,870.0,847.5,842.3,10.40240356840668,822.0,870.0,841.0,849.9412634217917,847.5206466977434,843.339012190939,2,2,1,8,0,0,-0.9749279121818232,-0.22252093395631625,-0.9510565162951538,0.309016994374947,6.729824070489475,63.652814218492864,0.5261089299993803
2010-02-25,856.0,837.0,855.0,870.0,843.0,849.0,835.0,852.5714285714286,9.983660119803513,837.0,870.0,855.0,850.1428571428571,8.716627320055315,837.0,870.0,847.5,843.0,10.59245014149229,822.0,870.0,842.5,851.7588843952542,851.7603233488717,852.2017036572817,3,2,1,8,0,0,-0.781831482468031,0.623489801858732,-0.8660254037844383,0.5000000000000007,6.752270376141742,64.43153846060396,0.5261089299993803
2010-02-26,846.0,856.0,837.0,855.0,843.0,845.0,833.0,853.0,9.621404708847278,837.0,870.0,855.0,850.2142857142857,8.678203989870019,837.0,870.0,847.5,843.4333333333333,10.439295421094705,822.0,870.0,843.0,850.0312190766779,848.8801616744358,847.8605110971845,4,2,1,8,0,0,-1.959434878635765e-15,1.0,-0.7431448254773941,0.6691306063588583,6.740519359606223,64.02271643023,0.5261089299993803
2010-02-27,853.0,846.0,856.0,837.0,849.0,861.0,833.0,853.5714285714286,9.484681527255903,837.0,870.0,855.0,849.6428571428571,8.19936533133722,837.0,870.0,847.5,844.1,10.390219760268147,822.0,870.0,843.0,850.9218533536745,850.9400808372179,851.4581533291553,5,2,1,8,1,0,0.7818314824680286,0.6234898018587351,-0.5877852522924735,0.8090169943749471,6.748759547491679,64.30913061851754,0.5261089299993803
